T(s)    N_sensor1_N1(%)      N_sensor2_N1(%)      T_sensor1_T(°„C)       T_sensor2_T(°„C)    V(L/s)    C(L)
0.4453,          11,                  11,                  20,                   20,                  2.201527,          19999
0.4503,          11,                  11,                  20,                   20,                  2.226527,          19998
0.4554,          11,                  11,                  20,                   20,                  2.251527,          19998
0.4604,          11,                  11,                  20,                   20,                  2.276947,          19998
0.4654,          11,                  11,                  20,                   20,                  2.301947,          19998
0.4704,          11,                  11,                  20,                   20,                  2.326947,          19998
0.4754,          11,                  11,                  20,                   20,                  2.351947,          19998
0.4804,          12,                  12,                  20,                   20,                  2.376947,          19998
0.4854,          12,                  12,                  20,                   20,                  2.401947,          19998
0.4904,          12,                  12,                  20,                   20,                  2.426947,          19998
0.4954,          12,                  12,                  20,                   20,                  2.451947,          19998
0.5004,          12,                  12,                  20,                   20,                  2.476947,          19998
0.5054,          12,                  12,                  20,                   20,                  2.501947,          19998
0.5104,          12,                  12,                  20,                   20,                  2.526947,          19998
0.5154,          12,                  12,                  20,                   20,                  2.551947,          19998
0.5204,          13,                  13,                  20,                   20,                  2.576947,          19998
0.5254,          13,                  13,                  20,                   20,                  2.601947,          19998
0.5304,          13,                  13,                  20,                   20,                  2.626947,          19998
0.5354,          13,                  13,                  20,                   20,                  2.651947,          19998
0.5404,          13,                  13,                  20,                   20,                  2.676947,          19998
0.5454,          13,                  13,                  20,                   20,                  2.701947,          19998
0.5504,          13,                  13,                  20,                   20,                  2.726947,          19998
0.5554,          13,                  13,                  20,                   20,                  2.751947,          19998
0.5604,          14,                  14,                  20,                   20,                  2.776947,          19998
0.5654,          14,                  14,                  20,                   20,                  2.801947,          19998
0.5704,          14,                  14,                  20,                   20,                  2.826947,          19998
0.5754,          14,                  14,                  20,                   20,                  2.851947,          19998
0.5804,          14,                  14,                  20,                   20,                  2.876947,          19998
0.5854,          14,                  14,                  20,                   20,                  2.901947,          19998
0.5904,          14,                  14,                  20,                   20,                  2.926947,          19998
0.5954,          14,                  14,                  20,                   20,                  2.951947,          19998
0.6004,          15,                  15,                  20,                   20,                  2.976947,          19998
0.6054,          15,                  15,                  20,                   20,                  3.001947,          19998
0.6104,          15,                  15,                  20,                   20,                  3.026947,          19998
0.6154,          15,                  15,                  20,                   20,                  3.051947,          19998
0.6204,          15,                  15,                  20,                   20,                  3.076947,          19998
0.6254,          15,                  15,                  20,                   20,                  3.101947,          19998
0.6304,          15,                  15,                  20,                   20,                  3.126947,          19998
0.6354,          15,                  15,                  20,                   20,                  3.151947,          19997
